classLabel,nullRejectionCoeff,accuracy, 
1,0,99.4554
1,0.2,99.4554
1,0.4,99.4554
1,0.6,99.4554
1,0.8,99.4554
1,1,99.4554
1,1.2,99.4554
1,1.4,99.4554
1,1.6,99.4554
1,1.8,99.4554
1,2,99.4554
1,2.2,99.4554
1,2.4,99.4554
1,2.6,99.4554
1,2.8,99.4554
1,3,99.4554
1,3.2,99.4554
1,3.4,99.4554
1,3.6,99.4554
1,3.8,99.4554
1,4,99.4554
1,4.2,99.4554
1,4.4,99.4554
1,4.6,99.4554
1,4.8,99.4554
1,5,99.4554
1,5.2,99.4554
1,5.4,99.4554
1,5.6,99.4554
1,5.8,99.4554
1,6,99.4554
1,6.2,99.4554
1,6.4,99.4554
1,6.6,99.4554
1,6.8,99.4554
1,7,99.4554
1,7.2,99.4554
1,7.4,99.4554
1,7.6,99.4554
1,7.8,99.4554
1,8,99.4554
1,8.2,99.4554
1,8.4,99.4554
1,8.6,99.4554
1,8.8,99.4554
1,9,99.4554
1,9.2,99.4554
1,9.4,99.4554
1,9.6,99.4554
1,9.8,99.4554
1,10,99.4554
2,0,92.9933
2,0.2,92.9933
2,0.4,92.9933
2,0.6,92.9933
2,0.8,92.9933
2,1,92.9933
2,1.2,92.9933
2,1.4,92.9933
2,1.6,92.9933
2,1.8,92.9933
2,2,92.9933
2,2.2,92.9933
2,2.4,92.9933
2,2.6,92.9933
2,2.8,92.9933
2,3,92.9933
2,3.2,92.9933
2,3.4,92.9933
2,3.6,92.9933
2,3.8,92.9933
2,4,92.9933
2,4.2,92.9933
2,4.4,92.9933
2,4.6,92.9933
2,4.8,92.9933
2,5,92.9933
2,5.2,92.9933
2,5.4,92.9933
2,5.6,92.9933
2,5.8,92.9933
2,6,92.9933
2,6.2,92.9933
2,6.4,92.9933
2,6.6,92.9933
2,6.8,92.9933
2,7,92.9933
2,7.2,92.9933
2,7.4,92.9933
2,7.6,92.9933
2,7.8,92.9933
2,8,92.9933
2,8.2,92.9933
2,8.4,92.9933
2,8.6,92.9933
2,8.8,92.9933
2,9,92.9933
2,9.2,92.9933
2,9.4,92.9933
2,9.6,92.9933
2,9.8,92.9933
2,10,92.9933
3,0,96.781
3,0.2,96.781
3,0.4,96.781
3,0.6,96.781
3,0.8,96.781
3,1,96.781
3,1.2,96.781
3,1.4,96.781
3,1.6,96.781
3,1.8,96.781
3,2,96.781
3,2.2,96.781
3,2.4,96.781
3,2.6,96.781
3,2.8,96.781
3,3,96.781
3,3.2,96.781
3,3.4,96.781
3,3.6,96.781
3,3.8,96.781
3,4,96.781
3,4.2,96.781
3,4.4,96.781
3,4.6,96.781
3,4.8,96.781
3,5,96.781
3,5.2,96.781
3,5.4,96.781
3,5.6,96.781
3,5.8,96.781
3,6,96.781
3,6.2,96.781
3,6.4,96.781
3,6.6,96.781
3,6.8,96.781
3,7,96.781
3,7.2,96.781
3,7.4,96.781
3,7.6,96.781
3,7.8,96.781
3,8,96.781
3,8.2,96.781
3,8.4,96.781
3,8.6,96.781
3,8.8,96.781
3,9,96.781
3,9.2,96.781
3,9.4,96.781
3,9.6,96.781
3,9.8,96.781
3,10,96.781
4,0,94.9749
4,0.2,94.9749
4,0.4,94.9749
4,0.6,94.9749
4,0.8,94.9749
4,1,94.9749
4,1.2,94.9749
4,1.4,94.9749
4,1.6,94.9749
4,1.8,94.9749
4,2,94.9749
4,2.2,94.9749
4,2.4,94.9749
4,2.6,94.9749
4,2.8,94.9749
4,3,94.9749
4,3.2,94.9749
4,3.4,94.9749
4,3.6,94.9749
4,3.8,94.9749
4,4,94.9749
4,4.2,94.9749
4,4.4,94.9749
4,4.6,94.9749
4,4.8,94.9749
4,5,94.9749
4,5.2,94.9749
4,5.4,94.9749
4,5.6,94.9749
4,5.8,94.9749
4,6,94.9749
4,6.2,94.9749
4,6.4,94.9749
4,6.6,94.9749
4,6.8,94.9749
4,7,94.9749
4,7.2,94.9749
4,7.4,94.9749
4,7.6,94.9749
4,7.8,94.9749
4,8,94.9749
4,8.2,94.9749
4,8.4,94.9749
4,8.6,94.9749
4,8.8,94.9749
4,9,94.9749
4,9.2,94.9749
4,9.4,94.9749
4,9.6,94.9749
4,9.8,94.9749
4,10,94.9749
5,0,91.6134
5,0.2,91.6134
5,0.4,91.6134
5,0.6,91.6134
5,0.8,91.6134
5,1,91.6134
5,1.2,91.6134
5,1.4,91.6134
5,1.6,91.6134
5,1.8,91.6134
5,2,91.6134
5,2.2,91.6134
5,2.4,91.6134
5,2.6,91.6134
5,2.8,91.6134
5,3,91.6134
5,3.2,91.6134
5,3.4,91.6134
5,3.6,91.6134
5,3.8,91.6134
5,4,91.6134
5,4.2,91.6134
5,4.4,91.6134
5,4.6,91.6134
5,4.8,91.6134
5,5,91.6134
5,5.2,91.6134
5,5.4,91.6134
5,5.6,91.6134
5,5.8,91.6134
5,6,91.6134
5,6.2,91.6134
5,6.4,91.6134
5,6.6,91.6134
5,6.8,91.6134
5,7,91.6134
5,7.2,91.6134
5,7.4,91.6134
5,7.6,91.6134
5,7.8,91.6134
5,8,91.6134
5,8.2,91.6134
5,8.4,91.6134
5,8.6,91.6134
5,8.8,91.6134
5,9,91.6134
5,9.2,91.6134
5,9.4,91.6134
5,9.6,91.6134
5,9.8,91.6134
5,10,91.6134
0,0,0
0,0.2,0
0,0.4,0
0,0.6,0
0,0.8,0
0,1,0
0,1.2,0
0,1.4,0
0,1.6,0
0,1.8,0
0,2,0
0,2.2,0
0,2.4,0
0,2.6,0
0,2.8,0
0,3,0
0,3.2,0
0,3.4,0
0,3.6,0
0,3.8,0
0,4,0
0,4.2,0
0,4.4,0
0,4.6,0
0,4.8,0
0,5,0
0,5.2,0
0,5.4,0
0,5.6,0
0,5.8,0
0,6,0
0,6.2,0
0,6.4,0
0,6.6,0
0,6.8,0
0,7,0
0,7.2,0
0,7.4,0
0,7.6,0
0,7.8,0
0,8,0
0,8.2,0
0,8.4,0
0,8.6,0
0,8.8,0
0,9,0
0,9.2,0
0,9.4,0
0,9.6,0
0,9.8,0
0,10,0
